Price,Brand,Model,Color,Rating,ROM,RAM,Display (inch),Battery (mAh),Camera (MP),Processor,Voice Call,Display
59999,Samsung,Samsung Galaxy Tablet,Mystic Black,4.5,,,,,,,,6
69999,Samsung,Samsung Galaxy Tab,G Tablet,4.5,512,,,,,,,
84999,Samsung,Samsung Galaxy Tab,Mystic Bronze,4.6,,,,,,,,6
16700,Samsung,Samsung Galaxy Tab,nan,4.6,,,,,,,,
76999,Samsung,Samsung Galaxy Tab,Mystic Bronze,4.4,,,,,,,,6
4999,iball,iball Slide D7061,Charcoal Blue,4.6,,,,,,Apple M4 Chip,,512
133999,Samsung,Samsung Galaxy Tab,Beige,4.5,,,,,,,,12
121999,Samsung,Samsung Galaxy Tab,Beige,4.4,128,8,,,,,,12
51990,Samsung,Samsung Galaxy Tab,Blue,4.8,,,13.1,,,,,12
96619,Apple,Apple iPad Pro,G,4.6,,,,,,,,
63759,Apple,Apple iPad Air,G,4.4,,,,10090,,,,
12629,Lenovo,Lenovo Tab V7,Onyx Black,4.7,,,,,,,Dual SIM,4
6000,Swipe,Swipe Razor VoLTE,Grey,4.7,,,,,,Exynos 1580,,1
61900,Apple,Apple iPad Pro,nan,5,,,,,,,,32
74100,Apple,Apple iPad Pro,Space Grey,4,,,,,,,,256
85549,Apple,Apple 2025 iPad,Fi Only,4.4,128,6,,,,,,2025
91100,Apple,Apple iPad Pro,Space Grey,5,,,,,,,,512
61400,Apple,Apple iPad Pro,Space Grey,5,,,,,,,,64
55999,Samsung,Samsung Galaxy Tab,G Tablet,4.5,,,,8340,,,,
42000,Samsung,Samsung Galaxy Tab,Black,4,,,,,,,,3
122739,Apple,Apple iPad Pro,G,5,,,,,,,Dual SIM,2020
96619,Apple,Apple iPad Pro,G,4.5,,,,,,Qualcomm Snapdragon 695,,2020
148900,Apple,Apple iPad Pro,G,5,,,,,,,,2020
6099,iball,iball Twinkle i5,Dark Grey,1,128,8,,,,,,1
34990,Elevn,Elevn eTab 11,Aluminium Grey,4.6,,,13.1,,,,,11
7089,Lenovo,Lenovo Tab M7,Iron Grey,5,,,,,,,,1
10999,iball,iball Slide Nimble,Rose Gold,5,,,,10090,,,,3
29990,Lenovo,Lenovo Yoga A12,Gunmetal Grey,4.4,,,,,,,Dual SIM,4
8499,Micromax,Micromax Fantabulet F666,Blue,4.8,,,,,,Exynos 1580,,1
12999,LAVA,LAVA Magnum 2,Silver,4.5,,,,,,,,2
