Price,Brand,Model,Color,Rating,ROM,RAM,Display (inch),Battery (mAh),Camera (MP),Processor,Voice Call,Display
139900,Apple,Apple MacBook Air,A,4.2,,,,,,,,
78999,ZEBRONICS,ZEBRONICS Thin and,,4.4,,,,,,,,
39990,Acer,Acer Aspire 3,,4.2,,,,,,,,3
148090,Lenovo,Lenovo LOQ 2025,,4.2,,,15.3,,,,,2025
31990,MSI,MSI Modern 14,,4.2,,,,,,,,14
49949,DELL,DELL Inspiron 15,,4.4,,,,,,,,15
26900,Lenovo,Lenovo IdeaPad 1,,4,,,,,,,,1
23799,HP,HP 255 G10,,4.1,,,,,,,,255
19990,CHUWI,CHUWI Intel Core,Grey Laptop,4.5,,,,,,,,
78490,DELL,DELL 14 Plus,,4,,,,,,,,14
139990,ASUS,ASUS Zenbook Duo,,4.4,,,,,,,,5
57200,Acer,Acer ALG Intel,,4,,,,,,,,
51990,Lenovo,Lenovo IdeaPad Slim,,5,,,,,,(13th Gen),,3
79900,HP,HP Victus Intel,,5,,,,,,,,
41990,CHUWI,CHUWI Intel Core,Pro Laptop,4.4,,,,,,,,
37990,CHUWI,CHUWI Intel Core,,5,,,,,,,,
48990,ASUS,ASUS Vivobook 15,,5,,,,,,,,15
28199,HP,HP Chromebook Intel,,3.7,,,,,,,,
33500,HP,HP 255 G9,,4,,,,,,,,255
68990,ASUS,ASUS Vivobook 14,,1,,,,,,(12th Gen),,14
66990,HP,HP Pavilion Intel,,4.5,,,,,,,,
62990,MSI,MSI Modern 15,,4,,,,,,,,15
18399,Primebook,Primebook S Wifi,Light Laptop,3,,,,,,,,
72990,ASUS,ASUS Vivobook S16,Backlit Keyboard,4.4,,,15.6,,,,,
37499,HP,HP Intel Core,Light Laptop,5,,,,,,,,3
32990,HP,HP 14,,1,,,,,,,,14
23799,ASUS,ASUS Chromebook CX15,,4.4,,,,,,,,
40999,HP,HP 250R G9,,4.2,,,,,,,,
25500,Lenovo,Lenovo IdeaPad Slim,,4.1,,,,,,,,1
48299,HP,HP Professional Intel,,4.4,,,,,,,,
25500,Lenovo,Lenovo IdeaPad Slim,,4.4,,,,,,(7th Gen),,1
87099,Apple,Apple MacBook AIR,A,4.1,,,,,,,,
40999,HP,HP 250R G9,,4.2,,,,,,,,
48299,HP,HP Professional Intel,,4,,,,,,,,
19990,CHUWI,CHUWI Intel Core,Grey Laptop,4.1,,,,,,,,
78490,DELL,DELL 14 Plus,,4.4,,,,,,,,14
35815,ASUS,ASUS Vivobook Go,,4.4,,,,,,,,15
103890,Lenovo,Lenovo Yoga Slim,,4.1,,,,,,,,7
41990,CHUWI,CHUWI Intel Core,Pro Laptop,4,,,,,,,,
37990,CHUWI,CHUWI Intel Core,,3.9,,,,,,,,
17399,Primebook,Primebook Wifi MediaTek,Light Laptop,4.1,,,,,,,,
32730,HP,HP G10 AMD,Light Laptop,4.1,,,,,,,,3
33422,DELL,DELL Vostro Intel,,4.2,,,,,,,,
48990,Lenovo,Lenovo IdeaPad Slim,,4.3,,,,,,(13th Gen),,3
30690,HP,HP G8 AMD,PA Laptop,4.2,,,,,,,,5
29899,HP,HP 255 G10,GHz,4.1,,,,,,,,255
91400,GIGABYTE,GIGABYTE G Series,,4,,,,,,,,
64550,ASUS,ASUS Vivobook 16X,,4.3,,,,,,,,
108990,Apple,Apple MacBook Air,A,4,,,,,,,,
31990,Acer,Acer Aspire 3,Light Laptop,4.2,,,,,,,,3
34999,ASUS,ASUS Vivobook Go,,4,,,,,,(12th Gen),,15
71990,ASUS,ASUS Vivobook 14,,4,,,,,,,,14
55089,HP,HP 15 Intel,Light Laptop,4.3,,,,,,,,15
102099,Acer,Acer Predator Neo,,4,,,,,,,,
19990,CHUWI,CHUWI Intel Core,Grey Laptop,1,,,15.6,,,,,
78490,DELL,DELL 14 Plus,,4,,,,,,,,14
33990,DELL,DELL Latitude 3440,,5,,,,,,,,3440
79399,HP,HP 15s Intel,,5,,,,,,,,
41990,CHUWI,CHUWI Intel Core,Pro Laptop,4,,,,,,,,
37990,CHUWI,CHUWI Intel Core,,4,,,,,,,,
121399,HP,HP Omen Intel,,5,,,,,,,,
35562,DELL,DELL Intel Core,,4.4,,,,,,,,
55990,Acer,Acer Aspire Go,,5,,,,,,,,14
49990,ASUS,ASUS VivoBook K15,,1,,,,,,,,
35990,ASUS,ASUS Vivobook 15,,4.4,,,,,,,,15
97420,GIGABYTE,GIGABYTE G Series,,4.2,,,,,,,,
51800,HP,HP 15s Intel,,4.1,,,,,,,,
46450,Lenovo,Lenovo IdeaPad Slim,,4.4,,,,,,,,3
59990,Acer,Acer Aspire 14,,4.2,,,,,,,,14
28791,Lenovo,Lenovo IdeaPad 1,,4.1,,,,,,,,1
32990,MSI,MSI Intel Core,,4.1,,,,,,,,
36790,ASUS,ASUS Vivobook Go,,4,,,,,,(13th Gen),,15
31690,ASUS,ASUS Vivobook Go,,4.2,,,,,,,,14
87099,Apple,Apple MacBook AIR,A,4,,,,,,,,
83999,Apple,Apple MacBook AIR,A,4.2,,,,,,,,
26199,HP,HP Chromebook Intel,,4.4,,,,,,,,
72990,ASUS,ASUS Vivobook S14,,4.3,,,,,,,,
82590,ASUS,ASUS ROG Strix,,3.8,,,,,,,,7
19990,CHUWI,CHUWI Intel Core,Grey Laptop,4.3,,,,,,,,
78490,DELL,DELL 14 Plus,,4.3,,,,,,,,14
30990,MSI,MSI Intel Core,,4.5,,,,,,,,
36990,DELL,DELL AMD Ryzen,,4.1,,,15.6,,,,,5
24475,ASUS,ASUS Vivobook Go,,4.2,,,,,,,,15
60990,Lenovo,Lenovo IdeaPad Slim,,3.6,,,,,,,,5
41990,CHUWI,CHUWI Intel Core,Pro Laptop,4.2,,,,,,(13th Gen),,
37990,CHUWI,CHUWI Intel Core,,4.7,,,,,,,,
56990,Lenovo,Lenovo IdeaPad Slim,,4.2,,,,,,,,5
84990,MOTOROLA,MOTOROLA Motobook 60,,4.2,,,,,,,,60
27999,Lenovo,Lenovo IdeaPad 1,,5,,,,,,,,1
33615,Lenovo,Lenovo V14 Intel,Business Laptop,1,,,,,,,,
89999,Acer,Acer Nitro V,,4,,,,,,,,
37990,DELL,DELL Latitude 3540,,5,,,,,,(12th Gen),,3540
42699,ZEBRONICS,ZEBRONICS Pro Series,,5,,,,,,,,
26000,HP,HP 15 Intel,,4.2,,,,,,,,15
33990,DELL,DELL Vostro 3420,S Laptop,4,,,,,,,,3420
18990,ASUS,ASUS Chromebook Intel,,4,,,,,,,,
21599,HP,HP Chromebook MediaTek,MU Chromebook,4.2,,,,,,,,500
82990,ASUS,ASUS Vivobook S14,Backlit Keyboard,5,,,,,,,,
33990,ASUS,ASUS Vivobook Go,,1,,,,,,,,15
57497,HP,HP Pavilion 15,,4.4,,,,,,,,15
38990,Lenovo,Lenovo IdeaPad 3,,5,,,,,,,,3
46999,DELL,DELL Inspiron 15,,1,,,,,,,,15
59990,Lenovo,Lenovo IdeaPad Slim,,4.5,,,,,,,,3
51974,DELL,DELL Inspiron Intel,,3.6,,,,,,,,
19990,CHUWI,CHUWI Intel Core,Grey Laptop,3.9,,,,,,,,
78490,DELL,DELL 14 Plus,,4.5,,,,,,,,14
30990,HP,HP AMD Athlon,Light Laptop,4.1,,,,,,,,
144990,ASUS,ASUS Zenbook 14,,4.4,,,,,,,,14
41990,CHUWI,CHUWI Intel Core,Pro Laptop,4.4,,,,,,,,
37990,CHUWI,CHUWI Intel Core,,4.2,,,15.6,,,,,
37799,DELL,DELL Inspiron 3515,,4.2,,,,,,,,3515
32990,DELL,DELL Inspiron Intel,,4,,,,,,,,
32490,HP,HP 15,,4.2,,,,,,,,15
68790,Lenovo,Lenovo LOQ AMD,,4.1,,,,,,,,5
64990,ASUS,ASUS Expertbook P1,,4.3,,,,,,,,
29950,HP,HP Intel Celeron,,3.9,,,15.6,,,,,
16699,Thomson,Thomson Intel Celeron,,4,,,,,,,,
30970,Lenovo,Lenovo IdeaPad Slim,,4,,,,,,,,3
44699,ZEBRONICS,ZEBRONICS Pro Series,,3.8,,2,,,,Intel Core i3-1005G1 (Base 1.20 GHz & Turbo upto 3.40 GHz) 2 Cores,,
32199,HP,HP Intel Pentium,,4,,,,,,(10th Gen),,
38990,HP,HP Metal A,,4.1,,,,,,,,
85990,Lenovo,Lenovo Yoga 7,,4.2,,,,,,,,7
65790,Lenovo,Lenovo LOQ AMD,,4.2,,,,,,,,5
42699,ZEBRONICS,ZEBRONICS Pro Series,,4.3,,,,,,,,
44699,ZEBRONICS,ZEBRONICS Pro Series,,4,,,,,,,,
66590,ASUS,ASUS Vivobook S14,,3.9,,,,,,,,
44699,ZEBRONICS,ZEBRONICS Pro Series,,4,,,,,,,,
30970,Lenovo,Lenovo IdeaPad Slim,,4,,,,,,,,3
19990,CHUWI,CHUWI Intel Core,Grey Laptop,4,,,,,,,,
78490,DELL,DELL 14 Plus,,4,,,,,,,,14
66590,ASUS,ASUS Vivobook S14,,5,,,,,,,,
67599,Lenovo,Lenovo IdeaPad Flex,,5,,,,,,,,5
53346,DELL,DELL Intel Core,,3.9,,,,,,,,
30890,Lenovo,Lenovo V 15,,4,,,,,,,,15
41990,CHUWI,CHUWI Intel Core,Pro Laptop,3,,,,,,,,
37990,CHUWI,CHUWI Intel Core,,4.1,,,,,,,,
36990,HP,HP Intel Core,Light Laptop,5,,,15.6,,,,,
98990,HP,HP Victus AI,,5,,,,,,,,39
122990,ASUS,ASUS Zenbook 14,Touch Screen,4.3,,,,,,,,14
56990,Lenovo,Lenovo IdeaPad Slim,,4,,,,,,,,3
21990,HP,HP 255 G9,Light Laptop,4,,,,,,,,255
114990,MSI,MSI Sword 16,,4.1,,,,,,,,16
32100,ASUS,ASUS Vivobook Go,,4.4,,,,,,,,14
44980,Lenovo,Lenovo V15 AMD,,4.5,,,,,,,,7
59990,Lenovo,Lenovo IdeaPad Slim,,4.1,,,,,,(12th Gen),,3
104890,ASUS,ASUS TUF Gaming,,4.2,,,,,,,,
69990,Infinix,Infinix B15 Series,,4,,,,,,,,7
71299,DELL,DELL Inspiron Intel,,4.2,,,,,,,,
35091,Acer,Acer Intel Core,,4,,,15.6,,,,,
159990,ASUS,ASUS Zenbook Duo,,4.5,,,,,,,,9
79999,Acer,Acer NITRO LITE,,4.5,,,,,,,,16
34990,DELL,DELL Latitude 3540,Laptop,4.3,,4,,,,"Cutting-edge Intel i3 12th Gen processor, LPDDR4 12GB RAM, 512GB SSD Storage",,3540
33790,HP,HP 255 G10,,4,,,,,,,,255
47999,HP,HP 255 G10,,4.2,,,,,,,,255
19990,CHUWI,CHUWI Intel Core,Grey Laptop,3.6,,,,,,,,
78490,DELL,DELL 14 Plus,,4.3,,,,,,,,14
77990,Lenovo,Lenovo IdeaPad Flex,,4.8,,,,,,,,5
45800,DELL,DELL Latitude 3440,,3.9,,,,,,,,3440
41990,CHUWI,CHUWI Intel Core,Pro Laptop,4.2,,,,,,,,
37990,CHUWI,CHUWI Intel Core,,4,,,,,,(12th Gen),,
38900,Lenovo,Lenovo IdeaPad Slim,,4,,,,,,,,3
31217,Acer,Acer Aspire Lite,,4.1,,,,,,,,
76990,ASUS,ASUS Vivobook 16X,,4,,,,,,,,
109990,Lenovo,Lenovo Yoga 7,,4.4,,,13.5,,,,,7
30590,Acer,Acer Aspire 3,,4.1,,,,,,,,3
48860,ASUS,ASUS Vivobook 15,,4.2,,,,,,,,15
39990,Lenovo,Lenovo IdeaPad Slim,,4,,,,,,,,3
12490,Ultimus,Ultimus Pro New,,1,,,,,,,,2.
79990,Acer,Acer NITRO LITE,,4,,,,,,,,16
36990,ASUS,ASUS Vivobook Go,,5,,,,,,,,14
32990,DELL,DELL AMD Ryzen,,2,,,15.6,,,,,3
61999,HP,HP Pavilion Plus,,4,,,,,,,,2024
31890,Lenovo,Lenovo IdeaPad 1,,5,,,,,,,,1
79399,HP,HP 15s Intel,,5,,,,,,,,
